gesture_id,Ax,Ay,Az
100,0.642,-0.184,10.056
100,0.668,-0.053,10.084
100,0.91,-0.105,9.979
100,0.85,0.026,10.01
100,0.79,-0.034,10.008
100,1.202,-0.268,10.063
100,0.898,-0.072,10.06
100,1.12,-0.189,10.01
100,1.14,0.014,10.005
100,1.24,-0.225,9.993
100,0.915,-0.124,10.015
100,1.185,-0.113,9.977
100,1.235,-0.022,9.998
100,0.97,0.318,10.032
100,1.142,0.199,10.02
100,1.092,0.479,10.013
100,1.24,0.23,9.979
100,1.192,0.227,9.989
100,1.343,0.129,9.962
100,1.211,0.024,9.991
100,1.252,-0.124,10.008
100,1.104,0,9.989
100,1.197,0.069,10.005
100,1.202,0.261,9.989
100,1.262,0.678,10.005
100,1.336,0.879,9.984
100,1.372,0.864,9.953
100,1.319,0.917,10.01
100,1.211,0.658,9.993
100,1.216,0.225,10.003
100,1.257,-0.026,10.017
100,1.264,-0.11,9.979
100,1.274,-0.057,9.989
100,1.269,-0.069,9.986
100,1.271,-0.055,9.991
101,1.257,-0.077,10.003
101,1.259,-0.069,10.051
101,1.29,-0.057,9.979
101,1.267,-0.091,10.008
101,1.267,-0.062,9.989
101,1.243,-0.074,10.025
101,1.259,-0.067,9.989
101,1.255,-0.067,9.969
101,1.262,-0.067,10.013
101,1.271,-0.045,9.977
101,1.255,-0.062,10.036
101,1.274,-0.036,10.003
101,1.279,-0.101,10.015
101,1.377,0.438,9.977
101,1.192,0.383,9.996
101,1.173,0.397,9.902
101,1.128,0.622,10.015
101,1.125,0.857,10.082
101,1.195,0.541,10.029
101,0.967,0.73,10.029
101,1.123,0.357,10.017
101,1.063,0.414,10.001
101,1.128,0.563,10.029
101,1.197,0.194,9.989
101,1.08,0.084,10.056
101,1.073,0.18,10.008
101,0.974,0.184,10.056
101,0.735,0.091,10.08
101,1.044,-0.101,10.022
101,0.936,-0.153,10.003
101,0.929,-0.005,10.025
101,1.092,-0.251,9.981
101,0.967,-0.139,10.058
101,1.039,-0.414,10.032
101,0.718,-0.369,10.013
101,0.804,-0.273,9.989
101,1.12,-0.39,10.063
101,0.529,-0.079,10.027
101,1.211,-0.426,10.008
101,0.907,-0.328,10.046
101,0.946,-0.46,10.065
101,0.412,-0.34,10.022
101,1.044,-0.364,10.046
101,0.654,-0.323,10.013
101,1.006,-0.429,10.008
101,0.91,-0.496,9.998
101,1.099,-0.644,10.013
101,0.807,-0.417,10.032
101,0.991,-0.417,10.041
101,0.68,-0.429,10.029
101,0.694,-0.46,10.104
101,1.434,-0.725,9.989
101,0.618,-0.4,10.046
101,0.716,-0.357,9.996
101,0.584,-0.618,10.094
101,0.608,-0.541,10.07
101,1.453,-0.725,9.965
101,1.276,-0.733,9.972
101,1.489,-0.529,9.989
101,1.98,-0.512,9.948
101,1.293,-0.259,9.972
101,1.362,-0.314,9.922
101,1.417,-0.424,10.041
101,1.341,-0.306,10.034
101,1.302,-0.469,10.005
101,1.367,-0.357,9.922
101,1.736,-0.259,9.969
101,1.592,-0.297,10.001
101,1.966,-0.388,9.938
101,1.757,-0.338,9.991
101,1.709,-0.266,9.972
101,1.812,-0.352,9.934
101,1.611,-0.22,9.972
101,1.432,-0.39,10.001
101,1.659,-0.369,10.003
101,1.535,-0.409,9.962
101,1.343,-0.378,10.001
101,1.396,-0.354,10.001
101,1.585,-0.39,9.962
101,1.738,-0.28,9.943
101,1.815,-0.33,9.974
101,1.822,-0.484,9.967
101,1.954,-0.239,9.941
101,1.817,-0.299,9.943
101,1.906,-0.103,9.948
101,1.992,0.034,9.962
101,1.808,0.06,9.936
101,1.75,0.067,9.986
101,1.721,-0.29,9.946
101,1.69,-0.045,9.977
101,1.779,-0.215,9.948
101,1.298,0.089,9.96
101,1.458,0.129,9.991
101,1.587,-0.283,9.955
101,1.537,0.055,9.943
101,1.585,-0.074,9.986
101,1.642,-0.168,9.993
101,1.535,-0.127,9.981
101,1.683,-0.385,9.924
101,1.686,-0.127,9.984
101,1.566,0.005,9.974
101,1.494,0.029,9.979
101,1.518,-0.065,9.996
101,1.731,-0.271,9.962
101,1.525,-0.113,9.981
101,1.812,0.057,9.969
101,1.592,0.261,9.962
101,1.381,0.429,9.977
101,1.532,0.074,9.955
101,1.523,-0.031,9.957
101,1.458,0.163,9.979
101,1.499,0.28,9.993
101,1.362,0.402,10.01
101,1.465,0.393,9.962
101,1.666,0.144,9.946
101,1.36,0.426,9.957
101,1.561,0.34,9.974
101,1.63,0.211,10.017
101,1.434,0.345,9.974
101,1.369,0.314,9.967
101,1.748,-0.081,9.967
101,1.216,0.213,10.005
101,1.252,0.354,9.979
101,1.199,0.182,10.029
101,1.453,0.038,9.984
101,1.132,0.285,10.008
101,1.446,0.165,9.96
101,1.463,0.206,10.017
101,1.585,0.165,9.972
101,1.492,0.189,9.941
101,1.535,0.201,9.955
101,1.834,0.05,9.953
101,1.551,0.098,9.972
101,1.571,0.103,10.013
101,0.948,0.4,10.041
101,1.341,0.208,9.974
101,1.207,0.278,9.967
101,0.917,0.251,9.972
101,1.058,-0.086,10.001
101,0.922,0.177,10.046
101,1.583,0.127,10.034
101,1.305,0.115,10.017
101,0.716,0.278,10.022
101,1.336,0.321,9.972
101,1.674,0.338,10.02
101,1.058,0.364,10.003
101,1.372,0.232,9.979
101,1.408,0.053,9.974
101,1.58,0.103,9.977
101,1.259,0.29,9.986
101,0.646,0.127,10.048
101,1.075,0.165,10.01
101,1.006,-0.01,9.979
101,0.883,0.189,10.008
101,0.644,0.304,10.032
101,0.512,0.165,10.08
101,0.771,0.254,10.044
101,1.137,0.187,10.003
101,1.216,0.175,9.979
101,0.792,0.024,9.996
101,0.929,0.026,10.022
101,0.929,0.247,10.027
101,0.599,0.158,10.039
101,0.917,0.065,10.032
101,1.027,0.213,10.046
101,0.91,0.012,10.017
101,0.821,0.089,10.048
101,0.886,-0.017,10.02
101,0.883,-0.237,10.041
101,1.164,-0.256,9.993
101,1.018,-0.072,10.008
101,1.041,0.05,10.01
101,1.149,-0.402,10.001
101,1.417,-0.321,10.022
101,1.336,-0.271,10.039
101,1.195,-0.144,10.025
101,1.12,-0.409,9.984
101,1.243,-0.34,10.003
101,1.159,-0.742,9.998
101,0.977,-0.812,9.998
101,1.221,-0.706,10.008
101,1.118,-0.62,9.996
101,1.082,-0.97,10.013
101,1.094,-0.984,9.998
101,1.14,-0.713,9.993
101,1.226,-0.163,10.005
101,1.223,-0.05,9.998
101,1.25,-0.055,9.981
101,1.238,-0.105,10.027
101,1.235,-0.079,10.034
101,1.255,-0.086,10.001
101,1.226,-0.072,9.965
101,1.255,-0.062,9.967
101,1.252,-0.062,10.032
101,1.252,-0.079,10.01
101,1.243,-0.06,10.015
101,1.235,-0.048,9.991
101,1.252,-0.077,9.996
101,1.245,-0.067,10.008
101,1.255,-0.086,10.01
101,1.235,-0.067,10.032
102,1.159,0.036,9.972
102,1.159,-0.012,10.084
102,1.271,-0.077,9.967
102,1.271,-0.06,9.996
102,1.24,-0.069,9.989
102,1.247,-0.084,9.996
102,1.238,-0.012,10.041
102,1.264,-0.072,10.025
102,1.226,-0.079,10.015
102,1.221,-0.029,10.005
102,1.257,-0.067,10.001
102,-1.279,-0.113,9.926
102,0.273,-0.527,9.989
102,1.159,-0.409,9.957
102,-0.35,-0.517,10.022
102,-0.218,-0.491,10.18
102,0.23,-0.472,10.044
102,0.644,-0.342,10.058
102,0.761,-0.39,9.993
102,0.752,-0.35,10.077
102,1.116,-0.362,9.979
102,0.654,-0.175,10.082
102,1.049,-0.28,10.001
102,1.549,-0.366,10.005
102,0.941,-0.237,9.941
102,1.219,-0.225,10.07
102,1.228,-0.194,10.036
102,0.977,-0.364,10.01
102,1.317,-0.56,9.989
102,1.848,-0.335,9.96
102,1.389,-0.378,9.977
102,1.733,-0.572,10.022
102,1.63,-0.381,9.914
102,1.446,-0.247,9.989
102,1.504,-0.309,9.981
102,1.575,-0.433,9.998
102,1.389,-0.22,9.955
102,1.518,-0.151,9.95
102,1.554,-0.096,9.996
102,1.561,-0.326,9.955
102,1.8,-0.299,9.962
102,1.705,-0.347,9.974
102,1.571,-0.326,9.986
102,1.664,-0.23,9.969
102,1.681,-0.364,9.948
102,1.784,-0.247,9.962
102,1.817,-0.467,9.981
102,1.697,-0.438,9.943
102,1.652,-0.385,9.948
102,1.911,-0.469,9.957
102,1.935,-0.402,9.905
102,1.944,-0.184,9.943
102,1.805,-0.005,9.969
102,1.942,-0.074,9.941
102,2.037,-0.429,9.919
102,1.903,-0.302,9.926
102,1.997,-0.414,9.941
102,2.105,-0.103,9.9
102,1.93,0.194,9.926
102,2.193,-0.294,9.919
102,2.011,0.208,9.943
102,2.081,0.067,9.914
102,1.997,-0.031,9.938
102,2.26,-0.405,9.914
102,1.776,0.182,10.01
102,1.52,0.543,9.991
102,2.006,0.208,9.914
102,2.133,0.165,9.929
102,1.432,0.931,9.972
102,1.104,0.895,9.981
102,1.686,0.412,9.957
102,1.365,0.558,9.962
102,0.812,0.656,10.06
102,1.41,0.426,9.943
102,1.36,0.433,9.993
102,1.623,0.278,9.948
102,1.298,0.575,10.015
102,0.864,0.575,10.036
102,1.867,0.002,9.907
102,1.173,0.661,9.986
102,1.298,0.397,9.967
102,0.855,0.517,10.029
102,1.42,0.227,9.986
102,0.912,0.608,10.044
102,0.579,0.512,10.041
102,0.56,0.388,10.053
102,1.501,0.055,9.953
102,1.712,0.201,9.957
102,0.84,0.132,10.072
102,0.797,0.156,10.041
102,1.07,0.323,9.972
102,1.647,0.323,9.965
102,1.231,0.235,10.008
102,1.092,0.474,10.001
102,1.664,0.469,9.953
102,1.721,0.441,9.962
102,1.336,0.474,10.003
102,1.101,0.101,10.02
102,0.8,0.204,10.046
102,0.649,0.115,10.046
102,1.01,0.268,10.01
102,1.051,0.158,10.046
102,0.821,0.263,10.025
102,0.704,0.261,10.022
102,0.783,0.146,10.044
102,0.907,0.345,10.01
102,1.008,0.314,10.048
102,1.125,0.402,10.025
102,1.104,0.321,9.965
102,0.838,0.417,10.013
102,0.953,0.287,10.015
102,0.821,0.134,10.029
102,0.977,0.441,10.034
102,0.876,0.34,9.991
102,0.735,0.175,10.036
102,0.644,0.086,10.032
102,0.429,0.194,10.07
102,0.663,0.182,10.032
102,0.57,0.069,10.015
102,0.891,-0.366,10.056
102,0.713,-0.278,10.036
102,0.575,-0.309,10.036
102,0.783,-0.417,10.065
102,0.625,-0.431,10.01
102,0.278,-0.397,10.051
102,0.457,-0.646,10.056
102,0.534,-0.433,10.034
102,0.579,0.048,10.065
102,0.642,-0.469,10.036
102,1.271,-1.02,10.003
102,1.18,-0.792,10.013
102,0.038,-0.306,10.089
102,0.328,-0.168,10.048
102,1.492,-0.486,9.972
102,1.207,-0.627,10.041
102,0.227,-0.273,10.104
102,0.101,-0.302,10.058
102,0.982,-0.45,10.032
102,1.168,-0.436,10.015
102,0.84,-0.618,10.02
102,0.891,-0.45,10.036
102,0.955,-0.352,10.084
102,1.69,-0.543,9.953
102,1.24,-0.251,9.972
102,1.451,-0.311,9.962
102,1.446,-0.333,10.022
102,1.422,-0.28,9.989
102,1.891,-0.34,9.984
102,1.456,-0.259,9.953
102,1.307,-0.026,9.967
102,1.695,-0.093,10.001
102,1.666,-0.093,9.96
102,1.267,-0.146,10.003
102,1.511,-0.235,9.991
102,1.489,-0.218,9.962
102,1.144,-0.074,9.986
102,1.535,-0.239,9.972
102,1.549,-0.158,9.974
102,1.52,-0.124,9.981
102,1.544,-0.098,9.986
102,1.508,-0.034,9.996
102,1.659,-0.132,9.974
102,1.616,-0.206,10.005
102,1.786,-0.278,9.941
102,2.011,-0.038,9.977
102,1.338,0.017,9.998
102,1.386,-0.084,9.998
102,1.642,-0.23,9.967
102,1.8,-0.067,9.972
102,1.779,-0.06,9.941
102,1.676,-0.038,9.986
102,1.82,0.156,9.929
102,1.7,0.072,9.981
102,1.671,0.17,9.967
102,1.269,-0.041,9.998
102,1.257,-0.048,10.01
102,1.24,-0.053,10.02
102,1.235,-0.069,10.003
102,1.238,-0.053,10.029
102,1.216,-0.084,10.025
102,1.267,-0.072,9.981
103,1.233,-0.057,10.017
103,1.262,-0.048,9.993
103,1.264,-0.062,9.996
103,1.264,-0.084,9.957
103,1.276,-0.034,10.022
103,1.262,-0.069,9.957
103,1.233,-0.074,10.053
103,1.281,-0.053,9.969
103,1.298,-0.074,9.957
103,1.247,-0.077,9.969
103,1.259,-0.06,9.977
103,1.271,-0.055,10.008
103,1.252,-0.077,9.993
103,1.288,-0.079,9.981
103,1.271,-0.036,10.005
103,1.276,-0.034,10.017
103,1.281,-0.081,9.979
103,1.276,-0.084,9.974
103,1.288,-0.06,10.01
103,1.238,-0.048,10.013
103,4.882,0.024,9.692
103,1.815,0.134,10.005
103,1.554,0.105,9.965
103,1.899,0.019,9.967
103,2.444,0.019,9.91
103,2.296,0.134,9.926
103,2.057,0.175,9.965
103,2.184,-0.124,9.919
103,2.04,-0.294,9.914
103,1.822,-0.263,9.965
103,1.791,-0.16,10.017
103,1.396,-0.227,9.972
103,1.422,-0.194,9.955
103,1.551,-0.081,9.986
103,1.492,-0.093,10.015
103,1.173,-0.122,10.005
103,1.372,-0.278,9.974
103,1.082,-0.117,10.044
103,1.46,-0.297,9.919
103,1.381,-0.211,10.001
103,1.07,-0.271,9.984
103,1.065,-0.206,10.027
103,1.03,-0.369,9.996
103,0.824,-0.352,10.005
103,0.848,-0.39,10.015
103,1.018,-0.429,9.986
103,1.147,-0.438,9.993
103,0.773,-0.187,10.051
103,0.946,-0.486,9.974
103,0.891,-0.259,10.025
103,0.539,-0.287,10.029
103,1.173,-0.515,9.993
103,0.881,-0.223,10.053
103,0.778,-0.182,10.041
103,1.269,-0.453,10.015
103,1.058,-0.201,9.991
103,0.824,-0.259,10.025
103,1.018,-0.35,10.003
103,1.257,-0.685,10.001
103,0.972,-0.385,10.06
103,0.871,-0.532,9.986
103,1.338,-0.826,10.003
103,1.125,-0.486,9.991
103,1.065,-0.175,9.934
103,1.116,-0.268,10.034
103,0.754,-0.297,10.082
103,0.426,-0.271,10.034
103,0.996,-0.539,10.034
103,0.742,-0.529,10.063
103,0.443,-0.182,10.063
103,0.555,-0.503,10.082
103,0.567,-0.335,10.034
103,0.467,0.019,10.046
103,0.737,0.326,10.005
103,0.852,0.522,10.01
103,0.955,0.22,10.005
103,1.03,0.218,10.034
103,1.003,0.383,10.034
103,1.12,0.146,10.02
103,1.161,0.426,10.01
103,0.651,0.412,10.039
103,0.816,0.347,9.989
103,0.907,0.127,10.015
103,0.673,0.115,10.077
103,1.085,0.323,10.001
103,0.936,0.414,10.053
103,0.9,0.304,10.017
103,0.455,0.098,10.041
103,1.444,0.328,9.993
103,0.785,0.352,9.993
103,1.245,0.091,10.034
103,1.094,0.393,9.998
103,0.802,0.218,10.032
103,1.235,0.247,10.008
103,1.307,0.11,9.984
103,1.408,0.266,9.986
103,1.142,0.287,10.032
103,1.281,0.34,9.977
103,1.176,0.232,10.003
103,1.056,0.369,9.967
103,1.176,0.371,9.996
103,1.195,0.364,9.972
103,1.178,0.283,10.013
103,1.018,0.464,10.065
103,1.144,0.338,10.029
103,0.725,0.479,9.993
103,1.207,0.285,10.046
103,1.123,0.409,10.008
103,1.494,0.072,9.941
103,1.391,0.206,10.051
103,1.506,0.06,9.977
103,1.377,0.28,9.922
103,1.59,0.369,9.936
103,1.851,0.022,9.96
103,1.087,0.524,10.008
103,1.48,0.395,10.022
103,2.468,-0.35,9.936
103,1.551,0.057,9.948
103,1.774,0.081,9.984
103,1.556,0.098,10.02
103,1.298,0.285,10.032
103,1.346,0.192,9.95
103,1.207,0.402,10.02
103,1.429,0.136,9.974
103,1.063,0.529,9.991
103,1.319,0.11,10.013
103,1.587,0.077,9.998
103,1.022,0.433,9.993
103,1.214,0.357,10.015
103,1.946,-0.395,9.936
103,0.706,0.941,10.001
103,1.556,0.093,9.972
103,1.923,-0.302,9.929
103,1.405,0.117,10.01
103,1.721,0.271,9.974
103,1.513,0.716,9.941
103,1.707,0.206,10.032
103,1.791,-0.038,9.965
103,1.604,0.443,9.972
103,1.683,0.407,9.979
103,1.743,0.122,9.953
103,1.829,0.105,9.967
103,1.894,0.249,9.929
103,1.906,0.141,9.936
103,1.798,0.421,9.998
103,2.069,0.062,9.917
103,1.82,0.239,9.955
103,1.961,0.283,9.936
103,1.753,0.089,9.895
103,1.908,-0.18,9.974
103,2.037,-0.299,9.922
103,1.963,-0.373,9.993
103,1.616,-0.17,9.938
103,1.609,-0.658,9.957
103,1.748,-0.725,10.003
103,1.8,-0.294,9.96
103,1.765,-0.551,9.977
103,1.707,-0.347,9.965
103,1.484,-0.165,10.015
103,1.748,-0.56,9.974
103,1.458,-0.869,9.955
103,1.647,-1.073,9.946
103,1.614,-0.986,10.003
103,1.312,-0.687,10.013
103,1.274,-0.486,9.986
103,1.293,-0.91,9.998
103,1.42,-0.742,10.017
103,1.235,-0.362,10.027
103,1.219,-0.158,10.027
103,1.24,-0.148,9.977
103,1.307,-0.474,10.036
103,1.358,-0.204,9.986
103,1.128,-0.436,9.998
103,1.104,-0.321,9.979
103,1.338,-0.237,10.02
103,1.082,-0.244,9.998
103,0.917,-0.335,10.008
103,0.9,-0.328,10.044
103,1.147,-0.316,10.034
103,1.255,-0.141,10.003
103,0.922,-0.316,10.02
103,1.307,-0.201,9.986
103,1.331,-0.244,9.991
103,1.025,-0.247,10.027
103,1.001,-0.124,10.01
103,0.723,-0.208,10.025
103,0.996,-0.165,9.986
103,0.697,-0.165,10.029
103,0.558,-0.096,10.06
103,1.001,-0.206,10.029
103,0.778,0.005,10.044
103,0.797,-0.031,10.025
103,0.86,-0.029,10.048
103,0.84,-0.029,10.044
103,0.812,-0.019,10.036
103,1.041,-0.077,10.005
103,1.245,-0.074,10.008
103,1.3,-0.043,9.989
103,1.307,-0.065,10.025
103,1.279,-0.065,10.015
103,1.295,-0.055,9.993
103,1.312,-0.084,10.005
103,1.286,-0.055,10.005
103,1.276,-0.055,10.017
103,1.269,-0.06,9.981
103,1.281,-0.069,10.001
103,1.298,-0.048,10.003
103,1.279,-0.045,10.005
104,1.185,-0.041,10.044
104,1.204,-0.062,9.993
104,1.233,-0.022,9.981
104,1.209,-0.034,9.969
104,1.223,-0.045,10.001
104,1.219,-0.06,10.017
104,1.223,-0.074,10.017
104,1.231,-0.034,10.013
104,1.219,-0.024,9.993
104,1.243,-0.079,10.02
104,1.228,-0.041,9.993
104,1.247,-0.055,10.003
104,1.235,-0.05,9.981
104,1.199,-0.036,9.998
104,1.24,-0.041,9.977
104,1.264,-0.079,9.979
104,1.283,-0.074,9.996
104,1.269,-0.036,9.981
104,1.238,-0.031,10.001
104,-0.069,-0.11,10.063
104,0.532,-0.053,10.08
104,1.542,-0.127,9.977
104,0.697,-0.158,10.072
104,1.056,-0.079,10.013
104,0.721,0.014,10.01
104,0.761,-0.093,10.041
104,0.441,-0.065,10.025
104,0.215,0.012,10.092
104,0.555,0.031,10.075
104,0.769,0,9.989
104,0.299,0.026,10.056
104,0.941,0.151,10.02
104,0.939,0.151,10.017
104,1.204,0.129,10.041
104,0.481,0.17,10.07
104,0.857,0.29,10.029
104,0.802,0.354,10.027
104,0.881,0.232,10.044
104,1.211,0.156,10.001
104,1.456,0.297,9.984
104,0.474,0.438,10.068
104,1.59,0.215,9.938
104,1.927,0.093,9.926
104,0.838,0.567,10.041
104,0.455,0.457,10.032
104,1.41,0.153,9.938
104,2.344,-0.117,9.883
104,1.19,0.242,10.048
104,0.74,0.306,10.008
104,1.966,0.022,9.926
104,0.658,0.522,10.046
104,1.683,0.17,9.924
104,2.265,0.045,9.946
104,0.974,0.675,10.051
104,1.753,0.225,9.972
104,1.769,0.194,9.941
104,2.109,0.256,9.941
104,0.862,0.776,10.065
104,1.688,0.127,9.967
104,1.621,-0.062,9.989
104,1.76,-0.007,9.919
104,1.872,0.002,9.965
104,1.422,0.218,10.02
104,1.944,-0.081,9.883
104,1.903,0.16,9.902
104,2.061,0.081,9.934
104,1.956,0.309,9.941
104,1.798,0.273,9.96
104,1.92,0.239,9.986
104,1.97,-0.077,9.883
104,1.956,0.151,9.929
104,1.848,0.11,9.967
104,1.741,0.055,9.922
104,1.867,0.072,9.962
104,1.623,0.077,9.965
104,1.664,-0.148,9.948
104,1.846,-0.433,9.95
104,1.856,-0.28,9.938
104,1.836,-0.263,9.974
104,1.877,-0.424,9.946
104,1.963,-0.551,9.977
104,1.966,-0.582,9.917
104,2.15,-0.326,9.955
104,2.27,-0.189,9.955
104,1.769,-0.39,9.95
104,1.674,-0.565,9.96
104,1.791,-0.599,9.955
104,1.563,-0.294,9.977
104,1.657,-0.318,9.981
104,1.336,-0.426,10.013
104,1.817,-0.431,9.946
104,1.633,-0.469,9.955
104,1.595,-0.328,9.967
104,1.365,-0.481,9.993
104,1.31,-0.464,9.991
104,1.417,-0.548,10.015
104,1.475,-0.395,9.977
104,0.919,-0.448,10.07
104,1.346,-0.491,9.981
104,1.647,-0.606,9.946
104,1.432,-0.527,9.957
104,1.137,-0.522,9.991
104,1.314,-0.486,9.981
104,1.367,-0.546,9.998
104,1.188,-0.512,10.003
104,1.223,-0.491,10.013
104,1.104,-0.591,10.013
104,1.257,-0.673,9.991
104,0.548,-0.409,10.106
104,0.998,-0.654,10.034
104,1.319,-0.627,10.013
104,1.065,-0.474,10.001
104,0.845,-0.445,10.084
104,1.135,-0.848,10.001
104,0.74,-0.608,10.013
104,0.642,-0.182,10.084
104,0.335,-0.187,10.08
104,1.484,-0.771,10.025
104,1.154,-0.611,9.979
104,0.512,-0.318,10.025
104,0.986,-0.225,10.022
104,0.656,-0.68,10.034
104,0.9,-0.548,9.993
104,0.328,-0.373,10.065
104,0.725,-0.33,10.022
104,0.9,-0.108,10.034
104,0.85,0.371,10.001
104,0.864,0.177,10.072
104,0.96,0.196,9.993
104,1.128,0.213,10.041
104,1.087,0.053,10.017
104,0.704,0.165,10.077
104,1.085,-0.354,10.001
104,0.953,0.096,10.005
104,1.159,-0.029,9.993
104,1.018,-0.153,10.029
104,1.041,0.11,9.981
104,1.051,-0.199,10.034
104,1.197,-0.103,10.01
104,0.989,-0.062,9.984
104,0.922,-0.405,10.005
104,1.257,-0.132,9.989
104,1.154,-0.359,9.998
104,1.061,-0.048,10.082
104,1.348,-0.33,9.977
104,0.922,-0.326,10.029
104,0.776,-0.225,10.001
104,0.704,-0.268,10.056
104,0.991,-0.175,9.984
104,1.209,0.06,9.972
104,0.891,0.062,10.025
104,0.735,0.117,10.027
104,1.063,0.074,10.036
104,0.828,0.297,10.084
104,0.939,0.551,9.991
104,0.871,0.429,10.065
104,0.91,0.496,10.036
104,0.821,0.656,10.013
104,0.711,0.579,10.003
104,1.125,0.441,9.989
104,1.494,0.575,9.96
104,1.192,0.663,10.005
104,1.171,0.476,9.998
104,1.448,0.455,9.96
104,1.377,0.417,9.989
104,0.632,0.294,10.048
104,0.85,0.057,10.051
104,1.7,0.163,9.984
104,1.726,0.215,9.919
104,1.097,0.148,10.001
104,1.604,0.096,9.974
104,2.193,0.065,9.955
104,1.729,0.168,9.938
104,1.183,0.072,10.017
104,0.843,0.091,10.056
104,2.035,0.057,9.924
104,1.697,0.043,9.984
104,2.116,0.002,9.931
104,2.184,0.053,9.898
104,2.207,0.144,9.919
104,2.205,0.156,9.89
104,1.413,0.014,9.979
104,1.29,-0.086,9.991
104,1.228,-0.074,9.991
104,1.31,-0.019,9.979
105,1.271,-0.055,10.001
105,1.259,-0.093,10.001
105,1.274,-0.045,10.041
105,1.264,-0.024,9.991
105,1.233,-0.069,10.029
105,1.245,-0.065,9.989
105,1.274,-0.069,10.015
105,1.264,-0.069,9.993
105,1.271,-0.05,10.003
105,1.238,-0.06,10.005
105,1.274,-0.062,10.017
105,1.29,-0.057,9.972
105,1.271,-0.06,10.015
105,1.281,-0.05,9.953
105,1.3,-0.057,9.967
105,1.286,-0.11,9.996
105,1.307,-0.05,10.022
105,0.453,0.532,10.048
105,0,-0.043,10.065
105,0.862,0.045,10.027
105,1.231,-0.254,9.991
105,0.201,-0.117,10.096
105,0.668,-0.156,10.111
105,0.46,0.182,10.058
105,0.522,-0.081,10.046
105,-0.175,-0.01,10.065
105,0.57,-0.034,10.048
105,0.85,0.06,9.996
105,0.333,0.223,10.06
105,1.152,0.127,10.001
105,1.058,0.084,9.977
105,0.333,0.347,10.056
105,1.118,0.086,9.991
105,0.857,0.362,10.034
105,1.372,0.196,9.991
105,0.541,0.292,10.075
105,1.549,0.117,9.962
105,1.757,-0.354,9.953
105,0.74,0.45,10.032
105,1.391,0.105,10.013
105,1.81,-0.146,9.905
105,1.063,0.443,10.003
105,1.231,0.421,9.989
105,1.645,0.11,9.943
105,1.623,0.014,9.974
105,0.895,0.479,10.017
105,1.611,-0.122,9.957
105,1.597,0.168,9.979
105,1.604,0.158,9.946
105,1.48,0.625,9.965
105,1.286,0.541,9.972
105,2.002,-0.036,9.967
105,2.588,-0.098,9.867
105,1.379,0.443,9.953
105,1.918,0.251,9.938
105,1.767,0.28,9.979
105,1.705,0.326,9.955
105,1.985,0.335,9.967
105,2.052,0.321,9.929
105,1.683,0.453,9.998
105,1.788,0.342,9.941
105,2.073,0.16,9.931
105,1.8,0.132,9.943
105,1.7,0.194,9.934
105,1.877,-0.113,9.95
105,1.784,0.06,9.946
105,1.784,0.215,9.91
105,1.879,0.098,9.936
105,1.793,-0.11,9.95
105,1.851,-0.072,9.95
105,1.695,0.218,10.001
105,1.566,-0.055,9.946
105,1.817,-0.268,10.005
105,1.697,-0.146,9.96
105,1.788,-0.498,9.946
105,1.915,-0.606,9.943
105,1.554,-0.402,9.962
105,1.621,-0.405,10.001
105,1.389,-0.582,9.991
105,1.523,-0.728,9.965
105,1.824,-0.357,9.986
105,1.616,-0.575,9.948
105,1.532,-0.402,9.967
105,1.571,-0.613,9.955
105,1.676,-0.455,9.989
105,1.451,-0.22,9.948
105,1.53,-0.256,9.946
105,1.42,-0.441,9.972
105,1.401,-0.421,9.989
105,1.712,-0.113,10.003
105,1.429,-0.321,9.993
105,1.642,0.065,9.969
105,1.535,-0.002,9.993
105,1.343,-0.127,10.015
105,1.707,-0.251,9.981
105,1.453,-0.352,9.974
105,1.458,-0.237,9.993
105,1.592,-0.184,9.967
105,1.451,-0.419,9.989
105,1.671,-0.555,9.972
105,1.267,-0.385,10.013
105,1.465,-0.328,9.957
105,1.195,-0.266,10.022
105,1.47,-0.572,9.972
105,1.245,-0.357,9.979
105,1.116,-0.441,9.998
105,1.42,-0.493,9.989
105,0.998,-0.486,9.993
105,1.14,-0.575,9.974
105,1.482,-0.709,9.991
105,1.377,-0.508,10.001
105,1.209,-0.321,10.022
105,1.087,-0.493,9.984
105,1.142,-0.469,10.036
105,0.838,-0.323,9.996
105,0.797,-0.457,10.051
105,1.839,-1.518,9.972
105,2.588,-1.693,9.91
105,0.778,-0.117,10.02
105,-0.268,0.661,10.13
105,1.144,-0.354,10.027
105,1.211,-0.089,10.003
105,0.646,0.12,10.02
105,0.704,-0.007,10.08
105,0.883,-0.079,10.046
105,1.358,-0.527,9.974
105,1.116,-0.019,9.998
105,0.723,0.081,10.039
105,1.056,-0.453,9.979
105,0.555,-0.362,10.07
105,0.151,0.249,10.087
105,0.814,-0.024,10.005
105,1.441,-0.651,9.95
105,1.178,-0.297,10.003
105,0.903,-0.175,9.962
105,0.905,-0.345,9.998
105,1.494,-0.615,9.967
105,1.125,-0.122,10.036
105,0.577,-0.177,10.041
105,0.96,-0.338,10.034
105,0.764,-0.266,10.032
105,0.333,-0.079,10.017
105,0.848,-0.144,10.051
105,0.936,-0.024,10.039
105,1.36,-0.362,9.943
105,1.669,-0.532,9.998
105,1.451,-0.407,10.02
